"escuela","sexo","edad","ambito","grupo_familiar","estado_padres","educ_madre","educ_padre","trabajo_madre","trabajo_padre","razon_escuela","tutor","duracion_viaje","tiempo_estudio","asignaturas_perdidas","becas","apoyo_familiar","clases_particulares","act_extracurriculares","fue_guarderia","quiere_educ_superior","internet_casa","en_pareja","rel_familia","tiempo_libre","sale_con_amigos","alcohol_diario","alcohol_semanal","salud","ausencias","nota_1er_parcial","nota_2do_parcial","nota_final"
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","","cerca de casa","padre","30 min a 1 hora","menos de 2 horas",0,"","si","no","si","si","si","no","si","buena","mas o menos","poco","muy poco","muy poco","buena",0,14,14,16
"MS","M",16,"urbano","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","desde casa","servicios publicos","cursos","madre","15 a 30 min","menos de 2 horas",0,"no","si","no","si","si","si","si","no","mala","mucho","mas o menos","poco","mas o menos","buena",4,10,8,10
"MS","M",15,"rural","menos de 3","juntos","primaria (hasta 4to)","secundaria","desde casa","","reputacion","padre","30 min a 1 hora","menos de 2 horas",0,"no","si","no","si","si","","si","no","buena","poco","mucho","mas o menos","muchisimo","mas o menos",2,10,11,11
"MS","F",15,"urbano","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","servicios publicos","cursos","madre","15 a 30 min","5 a 10 horas",0,"no","si","no","si","si","si","no","no","muy buena","mas o menos","poco","muy poco","muy poco","buena",0,12,13,14
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","otro","otro","cerca de casa","madre","1 a 15 min","menos de 2 horas",0,"no","si","no","no","","si","","si","muy buena","mucho","mas o menos","muy poco","muy poco","muy buena",2,10,8,8
"MS","M",15,"urbano","mas de 3","","secundaria","secundaria","servicios publicos","servicios publicos","cursos","padre","15 a 30 min","menos de 2 horas",0,"no","si","no","si","no","si","si","no","buena","mas o menos","mas o menos","poco","mucho","mas o menos",11,12,10,11
"MS","F",16,"rural","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","cursos","padre","15 a 30 min","2 a 5 horas",3,"si","si","no","no","si","si","no","no","mas o menos","mucho","mas o menos","muy poco","muy poco","muy mala",0,7,7,8
"MS","F",17,"urbano","mas de 3","","primaria (hasta 9no)","primaria (hasta 9no)","otro","desde casa","cursos","madre","1 a 15 min","menos de 2 horas",0,"","si","no","si","si","no","no","no","buena","muchisimo","mas o menos","muy poco","muy poco","muy buena",4,9,9,10
"MS","F",19,"urbano","mas de 3","","primaria (hasta 9no)","secundaria","desde casa","servicios publicos","cursos","otro","1 a 15 min","menos de 2 horas",1,"no","no","no","no","si","no","si","si","buena","mucho","mucho","muy poco","muy poco","mala",0,9,9,10
"MS","F",17,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","desde casa","otro","cursos","madre","30 min a 1 hora","menos de 2 horas",0,"no","si","no","si","si","no","no","si","muy buena","muchisimo","mas o menos","muy poco","muy poco","mas o menos",2,9,10,11
"MS","F",15,"rural","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","cursos","madre","15 a 30 min","menos de 2 horas",0,"no","si","no","no","si","no","no","si","muy buena","poco","muy poco","muy poco","mas o menos","buena",0,9,10,9
"MS","F",16,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","otro","cursos","padre","30 min a 1 hora","2 a 5 horas",0,"no","si","no","no","si","no","si","no","mas o menos","mucho","muchisimo","muy poco","poco","muy mala",1,9,10,11
"MS","F",16,"urbano","menos de 3","separados","primaria (hasta 9no)","primaria (hasta 9no)","otro","","cerca de casa","madre","1 a 15 min","menos de 2 horas",0,"no","si","no","no","si","no","no","no","buena","mas o menos","mucho","muy poco","poco","muy mala",6,7,7,8
"MS","F",17,"rural","mas de 3","","primaria (hasta 9no)","primaria (hasta 9no)","desde casa","","cursos","madre","15 a 30 min","2 a 5 horas",0,"no","si","no","no","si","si","si","no","buena","mas o menos","muchisimo","muy poco","poco","buena",0,11,10,11
"MS","F",16,"urbano","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","servicios publicos","cursos","padre","1 a 15 min","menos de 2 horas",1,"no","si","si","si","no","","si","no","buena","mucho","mas o menos","muy poco","mucho","mas o menos",1,9,10,10
"MS","F",18,"rural","menos de 3","separados","secundaria","primaria (hasta 9no)","otro","otro","cursos","otro","15 a 30 min","5 a 10 horas",2,"no","si","no","no","no","no","no","si","mas o menos","mas o menos","poco","muy poco","muy poco","mala",6,7,9,10
"MS","F",19,"urbano","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","servicios publicos","cursos","madre","1 a 15 min","5 a 10 horas",1,"no","no","no","si","si","no","no","si","muy buena","mas o menos","muy poco","muy poco","muy poco","mas o menos",6,7,9,9
"MS","M",18,"rural","mas de 3","","primaria (hasta 4to)","primaria (hasta 4to)","otro","otro","cerca de casa","madre","15 a 30 min","menos de 2 horas",1,"no","no","no","si","si","no","si","no","buena","mucho","mas o menos","mas o menos","mucho","buena",0,8,9,10
"MS","F",18,"rural","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","desde casa","cursos","madre","15 a 30 min","menos de 2 horas",1,"no","no","no","no","no","no","si","si","mas o menos","poco","mas o menos","muy poco","muy poco","mala",4,9,11,10
"MS","F",19,"urbano","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","otro","","cursos","otro","15 a 30 min","2 a 5 horas",1,"no","si","no","no","si","si","si","si","muy mala","muy poco","mucho","mucho","muy poco","muy mala",12,7,8,9
"MS","F",16,"rural","mas de 3","separados","primaria (hasta 9no)","primaria (hasta 9no)","salud","otro","cursos","madre","1 a 15 min","2 a 5 horas",0,"no","no","no","no","no","si","no","si","mas o menos","mas o menos","poco","muy poco","muy poco","mas o menos",2,8,10,10
"MS","F",17,"urbano","mas de 3","juntos","ninguna","primaria (hasta 4to)","otro","desde casa","cursos","padre","15 a 30 min","menos de 2 horas",0,"no","no","no","si","no","si","no","no","mala","mucho","mucho","mas o menos","muchisimo","muy buena",5,9,9,10
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 9no)","desde casa","otro","cursos","madre","1 a 15 min","2 a 5 horas",0,"","no","no","si","","no","si","no","buena","mucho","muchisimo","muy poco","mas o menos","mas o menos",0,8,9,9
"MS","F",16,"urbano","mas de 3","juntos","secundaria","secundaria","otro","otro","reputacion","madre","1 a 15 min","menos de 2 horas",0,"no","no","no","si","si","no","si","si","buena","muchisimo","mucho","muy poco","muy poco","buena",0,14,13,13
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","servicios publicos","servicios publicos","cerca de casa","madre","1 a 15 min","menos de 2 horas",0,"no","si","no","si","si","si","si","si","buena","mucho","mucho","poco","poco","buena",2,14,14,14
"MS","M",17,"urbano","mas de 3","juntos","secundaria","secundaria","servicios publicos","desde casa","cursos","madre","15 a 30 min","mas de 10 horas",1,"no","si","si","si","si","si","no","no","muy buena","mucho","muchisimo","mas o menos","mucho","muy buena",0,10,11,10
"MS","F",16,"urbano","mas de 3","","primaria (hasta 9no)","primaria (hasta 4to)","otro","servicios publicos","cursos","madre","1 a 15 min","2 a 5 horas",0,"no","si","no","si","si","si","si","no","muy buena","mas o menos","mas o menos","muy poco","muy poco","muy mala",0,14,13,14
"MS","F",16,"urbano","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","servicios publicos","otro","cursos","madre","1 a 15 min","menos de 2 horas",0,"no","si","si","si","si","si","no","si","buena","poco","muchisimo","muy poco","poco","muy buena",0,17,16,16
"MS","M",17,"urbano","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 9no)","otro","otro","cursos","padre","1 a 15 min","menos de 2 horas",1,"no","si","no","si","si","no","si","si","muy buena","mas o menos","muchisimo","muchisimo","muchisimo","muy mala",12,6,7,7
"MS","M",16,"urbano","menos de 3","","universitaria","secundaria","otro","otro","cursos","padre","1 a 15 min","menos de 2 horas",0,"no","no","no","si","si","si","si","no","buena","poco","muchisimo","muy poco","muchisimo","muy buena",8,14,12,13
"MS","M",17,"rural","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","servicios publicos","servicios publicos","otra","madre","30 min a 1 hora","mas de 10 horas",1,"no","si","no","no","si","","no","no","muy mala","mas o menos","muchisimo","mas o menos","muchisimo","mas o menos",2,10,8,9
"MS","F",16,"urbano","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","otro","otro","cursos","otro","1 a 15 min","mas de 10 horas",0,"si","si","no","si","si","si","si","no","mala","poco","muy poco","muy poco","muy poco","muy buena",0,14,14,14
"MS","F",19,"urbano","menos de 3","","primaria (hasta 9no)","primaria (hasta 9no)","otro","","cerca de casa","madre","1 a 15 min","5 a 10 horas",0,"no","no","no","no","si","si","","si","muy buena","mucho","muchisimo","muy poco","muy poco","muy mala",0,12,13,13
"MS","F",17,"rural","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","reputacion","madre","15 a 30 min","menos de 2 horas",0,"no","si","no","si","no","si","si","si","buena","mucho","muchisimo","muy poco","poco","muy buena",0,11,11,11
"MS","F",20,"urbano","mas de 3","juntos","secundaria","secundaria","desde casa","servicios publicos","otra","madre","15 a 30 min","2 a 5 horas",1,"no","no","no","si","si","si","si","si","mas o menos","mas o menos","mucho","poco","mucho","mas o menos",8,11,9,10
"MS","F",17,"urbano","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","otro","servicios publicos","cursos","padre","1 a 15 min","5 a 10 horas",0,"","si","no","no","si","si","no","si","buena","mas o menos","mas o menos","muy poco","muy poco","mas o menos",0,11,11,10
"MS","M",17,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","otro","cursos","madre","30 min a 1 hora","menos de 2 horas",1,"no","si","no","no","no","si","si","no","buena","mucho","muchisimo","muy poco","poco","muy buena",0,10,9,9
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","cursos","padre","30 min a 1 hora","2 a 5 horas",0,"no","si","no","no","si","","no","no","muy buena","mas o menos","poco","muy poco","muy poco","muy mala",0,16,17,18
"MS","F",17,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","otro","otro","reputacion","madre","15 a 30 min","2 a 5 horas",0,"no","si","no","si","si","si","no","no","muy buena","mas o menos","poco","muy poco","muy poco","muy mala",0,15,17,17
"MS","F",17,"urbano","mas de 3","separados","primaria (hasta 4to)","ninguna","otro","otro","otra","madre","15 a 30 min","2 a 5 horas",0,"no","no","no","no","si","si","si","si","buena","mucho","muchisimo","muy poco","muy poco","buena",1,11,9,10
"MS","F",18,"rural","mas de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","otra","madre","1 a 15 min","2 a 5 horas",1,"no","si","no","no","si","si","si","si","buena","mas o menos","poco","muy poco","muy poco","muy buena",9,7,7,7
"MS","F",16,"urbano","mas de 3","juntos","secundaria","primaria (hasta 4to)","otro","otro","cursos","madre","1 a 15 min","menos de 2 horas",0,"no","no","no","si","si","si","si","no","mas o menos","muy poco","mas o menos","muy poco","mas o menos","muy mala",0,8,6,8
"MS","F",16,"urbano","mas de 3","juntos","secundaria","primaria (hasta 9no)","servicios publicos","desde casa","cursos","madre","1 a 15 min","menos de 2 horas",0,"no","no","no","no","","si","si","no","mas o menos","muy poco","mas o menos","muy poco","mucho","mas o menos",2,7,6,7
"MS","F",18,"urbano","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","otro","desde casa","reputacion","madre","15 a 30 min","2 a 5 horas",0,"si","no","no","no","si","","no","no","mala","mas o menos","muchisimo","muy poco","mucho","mas o menos",8,9,8,10
"MS","F",16,"rural","mas de 3","juntos","universitaria","universitaria","salud","educacion","reputacion","padre","1 a 15 min","2 a 5 horas",0,"","no","no","si","no","si","si","si","buena","mas o menos","mas o menos","poco","mas o menos","mala",0,14,16,16
"MS","F",16,"rural","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 9no)","otro","otro","reputacion","madre","15 a 30 min","menos de 2 horas",0,"no","no","no","si","si","","si","no","muy buena","mucho","muchisimo","muy poco","mucho","mala",0,14,14,15
"MS","F",18,"urbano","mas de 3","separados","primaria (hasta 9no)","universitaria","otro","servicios publicos","reputacion","padre","1 a 15 min","2 a 5 horas",1,"no","si","no","no","si","si","si","no","mala","mas o menos","poco","muy poco","mas o menos","muy mala",8,8,5,8
"MS","M",16,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","otro","servicios publicos","reputacion","madre","15 a 30 min","2 a 5 horas",0,"","no","no","si","si","si","","no","muy buena","poco","muy poco","muy poco","muy poco","mala",0,8,7,0
"MS","F",16,"urbano","menos de 3","juntos","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","otro","otra","","30 min a 1 hora","2 a 5 horas",0,"no","si","no","no","si","si","si","no","buena","mas o menos","poco","muy poco","mas o menos","muy buena",6,6,8,8
"MS","F",16,"rural","mas de 3","juntos","primaria (hasta 9no)","secundaria","desde casa","servicios publicos","otra","madre","15 a 30 min","2 a 5 horas",0,"no","si","no","si","si","si","si","no","mas o menos","mas o menos","mas o menos","muy poco","muy poco","mala",0,8,10,10
"MS","F",16,"urbano","mas de 3","juntos","universitaria","universitaria","salud","salud","cursos","madre","1 a 15 min","2 a 5 horas",0,"","si","no","no","si","si","si","si","buena","mas o menos","mucho","muy poco","poco","mas o menos",4,8,8,8
"MS","M",18,"urbano","menos de 3","juntos","universitaria","universitaria","desde casa","salud","cerca de casa","madre","1 a 15 min","mas de 10 horas",0,"no","si","no","si","si","no","si","si","muy buena","muchisimo","muchisimo","muchisimo","muchisimo","muy buena",2,5,6,6
"MS","F",16,"rural","menos de 3","juntos","secundaria","universitaria","desde casa","otro","otra","madre","30 min a 1 hora","2 a 5 horas",0,"","si","no","no","no","si","no","no","buena","poco","muy poco","muy poco","muy poco","mala",2,7,9,8
"MS","M",17,"urbano","menos de 3","juntos","universitaria","universitaria","otro","servicios publicos","cerca de casa","madre","1 a 15 min","5 a 10 horas",0,"no","si","no","no","si","si","si","no","buena","mucho","mas o menos","muy poco","poco","muy buena",0,15,14,16
"MS","F",17,"rural","mas de 3","","universitaria","primaria (hasta 4to)","otro","otro","otra","madre","1 a 15 min","menos de 2 horas",0,"","no","no","no","","si","si","si","buena","poco","mas o menos","muy poco","poco","muy buena",1,13,14,14
"MS","M",16,"urbano","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","servicios publicos","servicios publicos","otra","madre","mas de 1 hora","5 a 10 horas",0,"no","no","no","no","si","si","no","no","muy buena","muy poco","mas o menos","poco","poco","mas o menos",0,10,9,10
"MS","F",17,"rural","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 9no)","desde casa","otro","otra","madre","1 a 15 min","menos de 2 horas",0,"no","si","si","no","si","si","si","no","muy buena","muy poco","mas o menos","muy poco","poco","muy buena",5,9,9,9
"MS","F",16,"urbano","menos de 3","juntos","universitaria","universitaria","servicios publicos","servicios publicos","otra","padre","15 a 30 min","menos de 2 horas",0,"","si","no","no","si","si","no","no","muy buena","muy poco","mas o menos","muy poco","poco","muy buena",1,11,11,11
"MS","M",17,"urbano","mas de 3","juntos","secundaria","secundaria","servicios publicos","servicios publicos","cerca de casa","madre","1 a 15 min","menos de 2 horas",0,"no","si","no","si","si","si","si","no","buena","muy poco","mucho","muchisimo","muchisimo","mas o menos",8,7,10,9
"MS","M",17,"urbano","mas de 3","","primaria (hasta 4to)","primaria (hasta 4to)","desde casa","servicios publicos","otra","","30 min a 1 hora","2 a 5 horas",0,"no","no","no","no","","","","si","muy buena","muy poco","mas o menos","mas o menos","mas o menos","muy mala",0,10,10,10
"MS","M",16,"urbano","mas de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","salud","servicios publicos","otra","madre","15 a 30 min","2 a 5 horas",0,"no","no","no","no","no","","si","si","buena","poco","poco","muy poco","mucho","muy buena",2,9,7,8
"MS","F",16,"urbano","menos de 3","juntos","primaria (hasta 9no)","primaria (hasta 4to)","otro","servicios publicos","otra","madre","1 a 15 min","2 a 5 horas",0,"no","no","no","no","si","si","si","si","mas o menos","poco","poco","muy poco","muy poco","mas o menos",0,14,15,16
"MS","M",16,"urbano","menos de 3","juntos","universitaria","universitaria","educacion","salud","otra","padre","1 a 15 min","menos de 2 horas",0,"no","si","no","no","si","si","si","no","buena","muy poco","poco","poco","muchisimo","muy buena",0,11,12,12
